column,case,Fx_lb,vertical_Fy_lb,Fz_lb,Mx_lb_in,My_lb_in,Mz_lb_in
N2,basic_HT0.75,0.432048893279069,316.7996249704924,-3.3326335344701774,-186.52576150938268,21.108321950461047,-13.194543592565305
N2,basic_HX,0.49025049110393876,533.8725006998379,-5.17365127382498,-208.69399153121051,1137.9305867532837,710.2496731802065
N2,basic_HZ,3.137059232187418,1691.6803603835679,-52.627592875731814,-3325.6970670813334,98.50434932754793,-212.3667291910912
N2,basic_L125,-229.531467100942,11897.687633457963,-104.55089453315604,-4761.3499288100265,2007.4357531803244,9203.958930016546
N2,basic_L30,-55.08755210214945,2855.4450320348838,-25.092214687501084,-1142.7239828821434,481.78458082536025,2208.950143157682
N2,basic_L40,-73.4500694737675,3807.260042715182,-33.456286249419115,-1523.6319771326691,642.3794407536178,2945.2668577743216
N2,basic_L75patch,-96.87349352498376,5342.281757166665,-48.202934260483254,-2159.364469170309,717.6645379957479,3895.089295455372
N2,basic_P200,-1.7800356362083851,64.6508832467299,-0.4837519069889996,-23.241428420642197,20.73455361035585,69.69711569496587
N2,basic_R20,4.920025885896454,3345.3080895022945,-14.72071761613982,-822.6466103623694,-23.92533810284784,-167.991767718533
N2,basic_U20,-4.920025885896454,-3345.3080895022945,14.72071761613982,822.6466103623694,23.92533810284784,167.991767718533
S3,service40,11.391990711929365,9494.873172690746,-904.6005453712,-4991.711178968662,12.386600443772306,-819.0725685964417
S3,service_patches,11.758068485579235,9991.402864985152,-946.4600145312887,-5223.672994844047,15.668788494142053,-851.8492065729423
S3,typical30,2.16231025936148,5777.903284440233,-547.1778760254227,-2854.2609773758277,-30.700042478214044,-256.6688411932332
S3,storage125_sensitivity,3.425259625237593,13513.641791979046,-1287.637318520793,-7168.452143121305,-133.90162572682917,-481.74542158756816
S3,live_only,-3.7490499481916113,1891.1852327347501,-180.2525991746725,-1024.3486892948638,-68.84151849707851,158.74218828679
