case,point,solver_node,kind,adjacent_members,x_east_in,y_north_in,z_up_in,FX_lb,FY_lb,FZ_lb,MX_lb_in,MY_lb_in,MZ_lb_in
strength_roof_first,TS-P046,N260,interior_applied_load,,138.833,0.0,151.373,-2.6978879737876715e-09,-2.8411034902801546,-1.9130785207377432e-07,-1.0084065424353916e-07,5.5923933813001885e-12,3.738847346307361e-09
strength_roof_first,TS-P047,N489,interior_applied_load,,138.833,0.0,153.373,2.0482864918396362e-10,-21.516458306719557,1.464766588601408e-07,-2.167292387231976e-07,2.4877795833765175e-12,4.102774653251185e-09
strength_roof_first,TS-P048,N107,interior_applied_load,,149.51,0.0,115.0,1.7543371714041257e-12,-10.758229134389753,-1.0769752683274135e-11,2.055193045339659e-11,5.120635147774022e-12,3.763469550387162e-11
strength_roof_first,TS-P049,N273,interior_applied_load,,160.188,0.0,134.187,-1.773828739303696e-12,-9.631383457319494,-5.950505975154247e-14,-6.584145896754956e-13,6.1413067065412545e-12,-1.9578531905238355e-12
strength_roof_first,TS-P050,N108,interior_applied_load,,167.306,0.0,115.0,8.589670228372166e-13,-8.068671939565437,-1.9242613074963526e-11,-8.813051205998089e-13,9.269824771243067e-11,-1.4750124162387411e-10
strength_roof_first,TS-P051,N490,interior_applied_load,,167.306,0.0,153.373,2.929341771414525e-13,-16.13734368545324,-3.634868668280482e-14,1.536361985073477e-11,-1.4840034448680485e-11,-1.0764964866905665e-10
strength_roof_first,TS-P052,N109,interior_applied_load,,170.865,0.0,115.0,-1.4999537022501716e-12,-5.379114550985736,2.04356768907528e-11,-1.2982766082014928e-13,1.4639331754624642e-11,-2.3062026982808578e-10
strength_roof_first,TS-P053,N110,interior_applied_load,,181.542,0.0,115.0,6.733743163067629e-08,-8.068671842237407,-4.939001430059875e-08,1.302888907872557e-10,-1.003622006772204e-11,-5.54160344279353e-08
strength_roof_first,TS-P054,N261,interior_applied_load,,181.542,0.0,117.5,-4.08037551732845e-08,-2.8411034907930492,2.4003224808540953e-08,2.646599638492615e-08,7.945604060394385e-12,-6.818131139908165e-08
strength_roof_first,TS-P055,N262,interior_applied_load,,181.542,0.0,134.437,5.322782315190624e-15,-5.682206982364864,-7.120262131559673e-14,-1.0195586402437516e-12,-5.3223298603220445e-15,6.29689928990308e-14
strength_roof_first,TS-P056,N263,interior_applied_load,,181.542,0.0,151.373,2.5757066340892365e-09,-2.8411034936432378,1.2882612372699942e-07,2.1813188808006423e-07,9.87291423510032e-12,6.887788950304952e-10
strength_roof_first,TS-P057,N274,interior_applied_load,,181.542,0.0,153.373,-9.372358349157557e-09,-20.327552590681393,-1.3888638959363743e-07,1.0148030556581784e-07,-9.439468549588687e-11,-1.0481881159602732e-08
strength_roof_first,TS-P058,N111,interior_applied_load,,192.219,0.0,115.0,-1.1880624316121424e-13,-5.379114615556594,-4.789710276185379e-11,-9.774633594309015e-14,5.129052946131143e-11,-4.0116248466737144e-11
