case,point,solver_node,kind,adjacent_members,x_east_in,y_north_in,z_up_in,FX_lb,FY_lb,FZ_lb,MX_lb_in,MY_lb_in,MZ_lb_in
lateral_HZ,TW-P110,N412,interior_applied_load,,-32.0,187.0,224.093,9.915445250974209e-08,-2.040028280963079,4.0239899468108575e-09,3.4658068359672e-08,-2.611438686600177e-10,-2.045595910993292e-07
lateral_HZ,TW-P111,N614,interior_applied_load,,-32.0,187.0,226.093,-2.1327286958694458e-07,-5.276925649493933,-1.6472768038511276e-07,1.5809200704097748e-07,-8.381903171539307e-09,-9.542418411001563e-08
lateral_HZ,TW-P112,N615,interior_applied_load,,-32.0,192.764,226.093,-2.8612900836107016e-06,-55.937946934438145,1.9838319949244288e-10,5.800942862960679e-09,-1.1604997235935845e-07,-2.5207722616108638e-11
lateral_HZ,TW-P113,N407,interior_applied_load,,-32.0,192.881,207.0,-3.5816849486280944e-10,-9.131374993756522,5.892516474759191e-09,-6.1490251779261484e-09,-2.763501959708408e-10,3.2894763857260756e-08
lateral_HZ,TW-P114,N413,interior_applied_load,,-32.0,192.881,209.5,-1.7110278558034022e-08,-2.0400282814136688,1.8147489698089392e-09,-2.4775654322727787e-09,-1.677465134426879e-10,3.32551121665103e-08
lateral_HZ,TW-P115,N414,interior_applied_load,,-32.0,192.881,224.093,2.9313491814453307e-08,-2.0400282807271806,5.213891246351465e-08,6.991670216741075e-08,1.7926955568232653e-10,1.1332635943550606e-07
lateral_HZ,TW-P116,N616,interior_applied_load,,-32.0,192.881,226.093,6.726442167977073e-06,-5.533821318627586,-9.337850227496203e-08,7.563939989446961e-08,-2.991261767809541e-07,-3.808070477826246e-08
lateral_HZ,TW-P117,N141,interior_applied_load,,-32.0,194.531,115.0,4.48458076406304e-11,-5.901499926074421,-1.958091387012149e-11,-3.6442244141046723e-11,-6.411306995704926e-10,-7.611757415099743e-12
lateral_HZ,TW-P118,N142,interior_applied_load,,-32.0,195.545,115.0,1.6594309586025568e-09,-8.709164111723297,9.927968071146572e-12,-1.2998014168403524e-11,-2.224986574861084e-09,-6.119850423513909e-12
lateral_HZ,TW-P119,N617,interior_applied_load,,-32.0,200.905,226.093,8.234020058757421e-07,-5.517674567192038,-1.2273734132762967e-09,4.261389732961748e-09,5.76954652266413e-07,-3.3465651924647064e-11
lateral_HZ,TW-P120,N618,interior_applied_load,,-32.0,200.999,226.093,-3.0676667949285674e-06,-57.60197325001811,1.7428193229795822e-09,-7.099834043586694e-09,-4.1357156716662613e-08,1.014733901435177e-10
lateral_HZ,TW-P121,N419,interior_applied_load,,-32.0,201.5,216.547,1.5916321043616167e-12,-7.55907629055058,-1.580503304863211e-12,3.9141798848535654e-12,-1.941476976303523e-11,6.694768883852736e-12
lateral_HZ,TW-P122,N619,interior_applied_load,,-32.0,209.234,226.093,6.315298006574548e-11,-62.136778629513614,8.171057946758897e-11,5.478538785997322e-11,-1.1824731851128524e-10,1.1734855379891394e-10
lateral_HZ,TW-P123,N143,interior_applied_load,,-32.0,210.094,115.0,-2.4393626181857295e-12,-16.076500000000383,1.5414206729510014e-12,2.5774742486466874e-13,8.121734966837685e-12,-1.321311473089541e-13
lateral_HZ,TW-P124,N408,interior_applied_load,,-32.0,216.0,207.0,-4.182132418151241e-09,-16.4108994101372,-2.598977097423294e-08,1.1073965508479056e-08,-6.224482186522967e-11,7.026090820261288e-11
lateral_HZ,TW-P125,N415,interior_applied_load,,-32.0,216.0,209.5,-2.0291644850089002e-08,-2.0400282812986674,5.618800968166658e-08,3.509607007184141e-08,4.779835630224941e-11,-3.3349549600839267e-09
lateral_HZ,TW-P126,N416,interior_applied_load,,-32.0,216.0,224.093,-3.78629772118666e-08,-2.0400282803731726,1.9461015145628806e-08,4.061294775416398e-08,1.9976344600618879e-10,3.455521055406585e-08
lateral_HZ,TW-P127,N420,interior_applied_load,,-32.0,216.0,226.093,-9.049704600991014e-08,-13.156759494391991,-4.945660202654647e-08,5.7481335476514565e-08,1.1458701797249346e-09,4.802302378444856e-08
lateral_HZ,TW-P128,N620,interior_applied_load,,-32.0,217.47,226.093,4.3570026176290286e-10,-58.537129636302176,3.4915211494826643e-11,2.266283009944556e-11,-6.513380053592424e-10,-2.3762123808046917e-12
lateral_HZ,TW-P129,N144,interior_applied_load,,-32.0,224.273,115.0,1.0254300315900345e-10,-8.70916411174512,4.5908183427467435e-12,-2.3257115186358478e-11,-1.7296151756343778e-10,-2.9510263374455714e-13
lateral_HZ,TW-P130,N145,interior_applied_load,,-32.0,225.656,115.0,-1.0064686439751945e-10,-9.483417917405127,8.89799555924842e-12,-3.579558317312886e-11,9.382350104930323e-11,1.327666790029223e-12
